Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
01/08/2025,1,FC Schalke 04,Hertha BSC,2-1
02/08/2025,1,SV 07 Elversberg,1. FC Nuremberg,1-0
02/08/2025,1,SC Paderborn 07,Holstein Kiel,2-1
02/08/2025,1,Karlsruher SC,Preußen Münster,3-2
02/08/2025,1,SV Darmstadt 98,VfL Bochum,4-1
02/08/2025,1,Arminia Bielefeld,Fortuna Düsseldorf,5-1
03/08/2025,1,1. FC Magdeburg,Eintracht Brunswick,0-1
03/08/2025,1,Hanóver 96,1. FC Kaiserslautern,1-0
03/08/2025,1,SpVgg Greuther Fürth,Dynamo Dresden,3-2
08/08/2025,2,1. FC Nuremberg,SV Darmstadt 98,0-1
08/08/2025,2,Preußen Münster,SC Paderborn 07,1-1
09/08/2025,2,Fortuna Düsseldorf,Hanóver 96,0-2
09/08/2025,2,Eintracht Brunswick,SpVgg Greuther Fürth,3-2
09/08/2025,2,Dynamo Dresden,1. FC Magdeburg,1-2
09/08/2025,2,1. FC Kaiserslautern,FC Schalke 04,1-0
10/08/2025,2,Holstein Kiel,Arminia Bielefeld,0-2
10/08/2025,2,VfL Bochum,SV 07 Elversberg,2-0
10/08/2025,2,Hertha BSC,Karlsruher SC,0-0
22/08/2025,3,SV 07 Elversberg,1. FC Kaiserslautern,2-1
22/08/2025,3,Preußen Münster,1. FC Nuremberg,2-1
23/08/2025,3,SC Paderborn 07,Fortuna Düsseldorf,1-2
23/08/2025,3,Karlsruher SC,Eintracht Brunswick,2-0
23/08/2025,3,Hanóver 96,1. FC Magdeburg,3-1
23/08/2025,3,FC Schalke 04,VfL Bochum,2-1
24/08/2025,3,SV Darmstadt 98,Hertha BSC,0-0
24/08/2025,3,SpVgg Greuther Fürth,Holstein Kiel,0-2
24/08/2025,3,Arminia Bielefeld,Dynamo Dresden,1-2
29/08/2025,4,1. FC Nuremberg,SC Paderborn 07,0-0
29/08/2025,4,Hertha BSC,SV 07 Elversberg,0-2
30/08/2025,4,Holstein Kiel,Hanóver 96,1-2
30/08/2025,4,VfL Bochum,Preußen Münster,1-2
30/08/2025,4,Eintracht Brunswick,Arminia Bielefeld,1-1
30/08/2025,4,Fortuna Düsseldorf,Karlsruher SC,0-0
31/08/2025,4,1. FC Magdeburg,SpVgg Greuther Fürth,4-5
31/08/2025,4,1. FC Kaiserslautern,SV Darmstadt 98,3-1
31/08/2025,4,Dynamo Dresden,FC Schalke 04,0-1
12/09/2025,5,SC Paderborn 07,VfL Bochum,1-0
12/09/2025,5,Arminia Bielefeld,1. FC Magdeburg,2-0
13/09/2025,5,Karlsruher SC,1. FC Nuremberg,2-1
13/09/2025,5,SV Darmstadt 98,Eintracht Brunswick,2-1
13/09/2025,5,FC Schalke 04,Holstein Kiel,0-1
13/09/2025,5,Hanóver 96,Hertha BSC,0-3
14/09/2025,5,SV 07 Elversberg,Dynamo Dresden,2-2
14/09/2025,5,SpVgg Greuther Fürth,1. FC Kaiserslautern,0-3
14/09/2025,5,Preußen Münster,Fortuna Düsseldorf,1-2
19/09/2025,6,1. FC Kaiserslautern,Preußen Münster,4-1
19/09/2025,6,Arminia Bielefeld,SpVgg Greuther Fürth,1-3
20/09/2025,6,1. FC Magdeburg,FC Schalke 04,0-2
20/09/2025,6,Hertha BSC,SC Paderborn 07,0-2
20/09/2025,6,Eintracht Brunswick,SV 07 Elversberg,1-4
20/09/2025,6,1. FC Nuremberg,VfL Bochum,2-1
21/09/2025,6,Holstein Kiel,Karlsruher SC,3-0
21/09/2025,6,Fortuna Düsseldorf,SV Darmstadt 98,0-3
21/09/2025,6,Dynamo Dresden,Hanóver 96,2-2
26/09/2025,7,SV Darmstadt 98,Dynamo Dresden,2-0
26/09/2025,7,FC Schalke 04,SpVgg Greuther Fürth,1-0
27/09/2025,7,SV 07 Elversberg,Holstein Kiel,1-0
27/09/2025,7,SC Paderborn 07,1. FC Kaiserslautern,2-0
27/09/2025,7,Karlsruher SC,1. FC Magdeburg,1-0
27/09/2025,7,VfL Bochum,Fortuna Düsseldorf,0-1
28/09/2025,7,Hanóver 96,Arminia Bielefeld,3-1
28/09/2025,7,1. FC Nuremberg,Hertha BSC,0-3
28/09/2025,7,Preußen Münster,Eintracht Brunswick,3-1
03/10/2025,8,Fortuna Düsseldorf,1. FC Nuremberg,2-3
03/10/2025,8,Eintracht Brunswick,SC Paderborn 07,1-2
04/10/2025,8,Holstein Kiel,SV Darmstadt 98,1-1
04/10/2025,8,1. FC Kaiserslautern,VfL Bochum,3-2
04/10/2025,8,Hertha BSC,Preußen Münster,2-1
04/10/2025,8,Dynamo Dresden,Karlsruher SC,3-3
05/10/2025,8,1. FC Magdeburg,SV 07 Elversberg,0-4
05/10/2025,8,SpVgg Greuther Fürth,Hanóver 96,2-2
05/10/2025,8,Arminia Bielefeld,FC Schalke 04,1-2
17/10/2025,9,Fortuna Düsseldorf,Eintracht Brunswick,1-2
17/10/2025,9,Hanóver 96,FC Schalke 04,0-3
18/10/2025,9,SC Paderborn 07,Arminia Bielefeld,4-3
18/10/2025,9,Karlsruher SC,1. FC Kaiserslautern,2-3
18/10/2025,9,Preußen Münster,Dynamo Dresden,2-2
18/10/2025,9,VfL Bochum,Hertha BSC,3-2
19/10/2025,9,SV 07 Elversberg,SpVgg Greuther Fürth,6-0
19/10/2025,9,1. FC Nuremberg,Holstein Kiel,1-1
19/10/2025,9,SV Darmstadt 98,1. FC Magdeburg,0-0
24/10/2025,10,SpVgg Greuther Fürth,Karlsruher SC,1-4
24/10/2025,10,FC Schalke 04,SV Darmstadt 98,1-0
25/10/2025,10,Holstein Kiel,VfL Bochum,1-1
25/10/2025,10,Arminia Bielefeld,SV 07 Elversberg,2-0
25/10/2025,10,Dynamo Dresden,SC Paderborn 07,1-2
25/10/2025,10,Hertha BSC,Fortuna Düsseldorf,1-0
26/10/2025,10,1. FC Magdeburg,Preußen Münster,2-0
26/10/2025,10,1. FC Kaiserslautern,1. FC Nuremberg,1-1
26/10/2025,10,Eintracht Brunswick,Hanóver 96,0-3
31/10/2025,11,SV 07 Elversberg,Hanóver 96,2-2
31/10/2025,11,Preußen Münster,Holstein Kiel,2-1
01/11/2025,11,Karlsruher SC,FC Schalke 04,2-1
01/11/2025,11,1. FC Nuremberg,Eintracht Brunswick,2-1
01/11/2025,11,Hertha BSC,Dynamo Dresden,2-0
01/11/2025,11,SV Darmstadt 98,Arminia Bielefeld,2-2
02/11/2025,11,VfL Bochum,1. FC Magdeburg,2-0
02/11/2025,11,SC Paderborn 07,SpVgg Greuther Fürth,2-1
02/11/2025,11,Fortuna Düsseldorf,1. FC Kaiserslautern,1-1
07/11/2025,12,SpVgg Greuther Fürth,Preußen Münster,1-0
07/11/2025,12,Dynamo Dresden,1. FC Nuremberg,1-2
08/11/2025,12,Hanóver 96,SV Darmstadt 98,2-3
08/11/2025,12,FC Schalke 04,SV 07 Elversberg,1-0
08/11/2025,12,Arminia Bielefeld,Karlsruher SC,4-0
08/11/2025,12,1. FC Kaiserslautern,Hertha BSC,0-1
09/11/2025,12,Holstein Kiel,Fortuna Düsseldorf,1-0
09/11/2025,12,1. FC Magdeburg,SC Paderborn 07,0-1
09/11/2025,12,Eintracht Brunswick,VfL Bochum,0-2
21/11/2025,13,VfL Bochum,Dynamo Dresden,1-2
21/11/2025,13,Hertha BSC,Eintracht Brunswick,1-0
22/11/2025,13,SC Paderborn 07,Hanóver 96,0-2
22/11/2025,13,Fortuna Düsseldorf,1. FC Magdeburg,2-1
22/11/2025,13,Preußen Münster,FC Schalke 04,0-0
22/11/2025,13,SV Darmstadt 98,SpVgg Greuther Fürth,4-2
23/11/2025,13,1. FC Kaiserslautern,Holstein Kiel,4-1
23/11/2025,13,Karlsruher SC,SV 07 Elversberg,2-3
23/11/2025,13,1. FC Nuremberg,Arminia Bielefeld,2-0
28/11/2025,14,Hanóver 96,Karlsruher SC,3-0
28/11/2025,14,FC Schalke 04,SC Paderborn 07,2-1
29/11/2025,14,Holstein Kiel,Hertha BSC,0-1
29/11/2025,14,SpVgg Greuther Fürth,VfL Bochum,0-3
29/11/2025,14,Eintracht Brunswick,1. FC Kaiserslautern,2-0
29/11/2025,14,1. FC Magdeburg,1. FC Nuremberg,3-0
30/11/2025,14,SV 07 Elversberg,SV Darmstadt 98,0-0
30/11/2025,14,Arminia Bielefeld,Preußen Münster,1-2
30/11/2025,14,Dynamo Dresden,Fortuna Düsseldorf,2-1
05/12/2025,15,Fortuna Düsseldorf,FC Schalke 04,0-2
05/12/2025,15,Preußen Münster,Hanóver 96,2-2
06/12/2025,15,VfL Bochum,Arminia Bielefeld,1-0
06/12/2025,15,SC Paderborn 07,SV 07 Elversberg,1-2
06/12/2025,15,1. FC Kaiserslautern,Dynamo Dresden,3-1
06/12/2025,15,SV Darmstadt 98,Karlsruher SC,3-2
07/12/2025,15,1. FC Nuremberg,SpVgg Greuther Fürth,2-2
07/12/2025,15,Hertha BSC,1. FC Magdeburg,0-2
07/12/2025,15,Eintracht Brunswick,Holstein Kiel,1-1
12/12/2025,16,SpVgg Greuther Fürth,Hertha BSC,3-3
12/12/2025,16,Dynamo Dresden,Eintracht Brunswick,2-3
13/12/2025,16,1. FC Magdeburg,Holstein Kiel,3-3
13/12/2025,16,Karlsruher SC,SC Paderborn 07,0-4
13/12/2025,16,Arminia Bielefeld,1. FC Kaiserslautern,0-0
13/12/2025,16,Hanóver 96,VfL Bochum,0-0
14/12/2025,16,SV 07 Elversberg,Fortuna Düsseldorf,1-0
14/12/2025,16,SV Darmstadt 98,Preußen Münster,1-0
14/12/2025,16,FC Schalke 04,1. FC Nuremberg,1-0
19/12/2025,17,SC Paderborn 07,SV Darmstadt 98,2-2
19/12/2025,17,Hertha BSC,Arminia Bielefeld,1-1
20/12/2025,17,VfL Bochum,Karlsruher SC,2-2
20/12/2025,17,Fortuna Düsseldorf,SpVgg Greuther Fürth,2-1
20/12/2025,17,1. FC Kaiserslautern,1. FC Magdeburg,2-3
20/12/2025,17,Holstein Kiel,Dynamo Dresden,2-1
21/12/2025,17,1. FC Nuremberg,Hanóver 96,2-1
21/12/2025,17,Preußen Münster,SV 07 Elversberg,1-1
21/12/2025,17,Eintracht Brunswick,FC Schalke 04,2-1
16/01/2026,18,Eintracht Brunswick,1. FC Magdeburg,0-3
16/01/2026,18,Fortuna Düsseldorf,Arminia Bielefeld,1-0
17/01/2026,18,1. FC Nuremberg,SV 07 Elversberg,3-2
17/01/2026,18,Preußen Münster,Karlsruher SC,0-2
17/01/2026,18,Dynamo Dresden,SpVgg Greuther Fürth,2-0
17/01/2026,18,Hertha BSC,FC Schalke 04,0-0
18/01/2026,18,Holstein Kiel,SC Paderborn 07,2-0
18/01/2026,18,1. FC Kaiserslautern,Hanóver 96,3-1
18/01/2026,18,VfL Bochum,SV Darmstadt 98,3-3
23/01/2026,19,SV Darmstadt 98,1. FC Nuremberg,2-0
23/01/2026,19,Arminia Bielefeld,Holstein Kiel,2-2
24/01/2026,19,Hanóver 96,Fortuna Düsseldorf,2-1
24/01/2026,19,Karlsruher SC,Hertha BSC,2-2
24/01/2026,19,SpVgg Greuther Fürth,Eintracht Brunswick,0-0
24/01/2026,19,1. FC Magdeburg,Dynamo Dresden,1-2
25/01/2026,19,SV 07 Elversberg,VfL Bochum,1-1
25/01/2026,19,FC Schalke 04,1. FC Kaiserslautern,2-2
25/01/2026,19,SC Paderborn 07,Preußen Münster,2-1
30/01/2026,20,1. FC Magdeburg,Hanóver 96,1-2
30/01/2026,20,1. FC Nuremberg,Preußen Münster,1-1
31/01/2026,20,Eintracht Brunswick,Karlsruher SC,1-0
31/01/2026,20,Holstein Kiel,SpVgg Greuther Fürth,1-2
31/01/2026,20,VfL Bochum,FC Schalke 04,2-0
31/01/2026,20,1. FC Kaiserslautern,SV 07 Elversberg,1-3
01/02/2026,20,Fortuna Düsseldorf,SC Paderborn 07,2-1
01/02/2026,20,Hertha BSC,SV Darmstadt 98,2-2
01/02/2026,20,Dynamo Dresden,Arminia Bielefeld,1-1
06/02/2026,21,Preußen Münster,VfL Bochum,1-1
06/02/2026,21,SpVgg Greuther Fürth,1. FC Magdeburg,4-5
07/02/2026,21,SC Paderborn 07,1. FC Nuremberg,2-1
07/02/2026,21,SV 07 Elversberg,Hertha BSC,0-3
07/02/2026,21,FC Schalke 04,Dynamo Dresden,2-2
07/02/2026,21,SV Darmstadt 98,1. FC Kaiserslautern,4-0
08/02/2026,21,Hanóver 96,Holstein Kiel,3-1
08/02/2026,21,Karlsruher SC,Fortuna Düsseldorf,1-1
08/02/2026,21,Arminia Bielefeld,Eintracht Brunswick,3-2
13/02/2026,22,1. FC Nuremberg,Karlsruher SC,5-1
13/02/2026,22,Fortuna Düsseldorf,Preußen Münster,0-0
14/02/2026,22,Hertha BSC,Hanóver 96,2-3
14/02/2026,22,Eintracht Brunswick,SV Darmstadt 98,2-2
